編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLPKPHGGFCH78DA,27,163.71,住家用,鋼筋混凝土造,83年6月18日,四層,一層 二層 三層 四層 陽台 平台 花台 雨遮
RPVNMLPKPHGGFCH78DA,27,.31,共有部份,鋼筋混凝土造,83年6月18日,一層,
RPRQMLTJRHGGFBH09DA,14,49.20,住家用,鋼筋混凝土造,96年3月1日,十五層,五層 陽台 雨遮
RPRQMLTJRHGGFBH09DA,14,22.96,共有部分,鋼筋混凝土造,96年3月1日,十五層,
RPRQMLTJRHGGFBH09DA,14,9.42,共有部分,鋼筋混凝土造,96年3月1日,十五層,
RPTNMLTLPHGGFCH09DA,27,8.23,停車空間,鋼筋混凝土造,83年6月28日,三層,
RPTNMLTLPHGGFCH09DA,27,201.43,住家用,鋼筋混凝土造,83年6月28日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮 地下層
RPTNMLTLPHGGFCH09DA,27,.97,守衛室,鋼筋混凝土造,83年6月28日,三層,
RPQOMLQJQHGGFCH48DA,39,123.50,住家用,加強磚造,71年3月25日,二層,一層 二層 陽台 屋頂突出物
RPVOMLSKQHGGFCH66DA,4,67.27,集合住宅,鋼筋混凝土造,106年8月17日,十五層,十五層 陽台
RPVOMLSKQHGGFCH66DA,4,61.82,共有部分：集合住宅（附屬防空避難室兼停車空間、附屬停車空間、附屬管委會空間、門廳、入口雨遮、梯廳、附屬泳池、附屬樓梯間、機房、水錶室、水箱、電梯機房）,鋼筋混凝土造,106年8月17日,十五層,
RPROMLSJRHGGFCH88DA,26,216.20,住家用,鋼筋混凝土造,84年6月10日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 水箱 露台 花台 雨遮 夾層
RPROMLSJRHGGFCH88DA,26,.32,警衛室,鋼筋混凝土造,84年6月10日,二層,一層 二層 平台 雨遮
RPROMLSJRHGGFCH88DA,26,5.60,水箱，活動中心,鋼筋混凝土造,84年6月10日,五層,一層 二層 三層 四層 五層 平台 雨遮 地下層
RPOOMLQJRHGGFCH38DA,39,15.14,住家用,鋼筋混凝土造,71年8月26日,七層,一層
RPOOMLQJRHGGFCH38DA,39,6.80,住家用,鋼筋混凝土造,71年8月26日,七層,三層 陽台
RPOOMLQJRHGGFCH38DA,39,6.80,住家用,鋼筋混凝土造,71年8月26日,七層,三層 陽台
RPOOMLQJRHGGFCH38DA,39,7.42,住家用,鋼筋混凝土造,71年8月26日,七層,二層
RPOOMLQJRHGGFCH38DA,39,.00,電梯、樓梯、走道,鋼筋混凝土造,71年8月26日,七層,
RPOOMLQJRHGGFCH38DA,39,1.75,電梯、樓梯、走道,鋼筋混凝土造,71年8月26日,七層,
RPOOMLQJRHGGFCH38DA,39,.31,電梯、樓梯、走道,鋼筋混凝土造,71年8月26日,七層,
RPOOMLQJRHGGFCH38DA,39,.31,電梯、樓梯、走道,鋼筋混凝土造,71年8月26日,七層,
RPOOMLQJRHGGFCH38DA,39,6.11,住家用,鋼筋混凝土造,72年1月29日,七層,七層
RPOOMLQJRHGGFCH38DA,39,2.52,共有部份,鋼筋混凝土造,72年1月29日,七層,
RPWNMLOJQHGGFCH78DA,27,98.20,住家用,鋼筋混凝土造,83年12月15日,八層,八層 陽台
RPWNMLOJQHGGFCH78DA,27,.31,住家用,鋼筋混凝土造,83年12月15日,一層,一層 雨遮
RPWNMLOJQHGGFCH78DA,27,.00,停車空間，防空避難室,鋼筋混凝土造,83年12月15日,八層,
RPWNMLOJQHGGFCH78DA,27,27.03,停車空間，防空避難室,鋼筋混凝土造,83年12月15日,八層,
RPWNMLOJQHGGFCH78DA,27,2.88,蓄水池、機械房、受電室、通道,鋼筋混凝土造,83年12月15日,八層,
RPWNMLOJQHGGFCH78DA,27,.00,蓄水池、機械房、受電室、通道,鋼筋混凝土造,83年12月15日,八層,
RPWNMLOJQHGGFCH78DA,27,6.07,樓梯間、機械房、水箱,鋼筋混凝土造,83年12月15日,八層,
RPWNMLOJQHGGFCH78DA,27,.00,樓梯間、機械房、水箱,鋼筋混凝土造,83年12月15日,八層,
RPWOMLQLPHGGFDH66DA,28,94.37,住家用,鋼筋混凝土造,82年12月6日,七層,五層 陽台 雨遮
RPWOMLQLPHGGFDH66DA,28,19.38,共有部分,鋼筋混凝土造,82年12月6日,七層,
RPSOMLTJQHGGFDH09DA,3,121.18,集合住宅,鋼筋混凝土造,107年10月31日,十四層,三層 陽台
RPSOMLTJQHGGFDH09DA,3,90.19,本共有部分之項目有停車空間、機電空間、防空避難室、集合住宅（附屬管委會使用空間、公共服務空間）、樓梯間、水箱間等７項,鋼筋混凝土造,107年10月31日,十四層,
RPXNMLNKQHGGFDH98DA,27,176.07,住商用,鋼筋混凝土造,83年5月3日,四層,一層 二層 三層 四層 陽台 平台 電梯樓梯間 花台
RPXNMLMKQHGGFDH88DA,6,91.65,住家用,鋼筋混凝土造,104年5月25日,十二層,十二層 陽台 雨遮
RPXNMLMKQHGGFDH88DA,6,56.68,本共有部分之項目有集合住宅（附屬防空避難室兼停車空間、機房、水箱、附屬停車空間、發電機室、電信室、台電配電室、附屬垃圾儲藏空間、附屬管委會空間）等１０項,鋼筋混凝土造,104年5月25日,十二層,
RPXNMLMKQHGGFDH88DA,6,25.83,集合住宅（附屬梯間、水錶室、水箱、電梯機房）,鋼筋混凝土造,104年5月25日,十二層,
RPSRMLKMQHGGFDH78DA,,65.71,集合住宅,鋼筋混凝土造,110年7月23日,十五層,八層 陽台 雨遮
RPSRMLKMQHGGFDH78DA,,65.98,本共有部分之項目有集合住宅（附屬公共服務空間、管委會使用空間、梯間）、梯間、停車空間、電信室、台電配電場所、垃圾冷藏室、水景機房、發電機室、防空避難兼停車空間、消防泵浦室、雨水、汙水機房、機械室、水箱等１６項,鋼筋混凝土造,110年7月23日,十五層,
RPSOMLKLQHGGFDH38DA,3,126.72,集合住宅,鋼筋混凝土造,107年10月31日,十四層,四層 陽台
RPSOMLKLQHGGFDH38DA,3,92.97,本共有部分之項目有停車空間、機電空間、防空避難室、集合住宅（附屬管委會使用空間、公共服務空間）、樓梯間、水箱間等７項,鋼筋混凝土造,107年10月31日,十四層,
RPOQMLLJRHGGFDH18DA,,66.27,集合住宅,鋼筋混凝土造,110年7月23日,十五層,四層 陽台 雨遮
RPOQMLLJRHGGFDH18DA,,66.27,本共有部分之項目有集合住宅（附屬公共服務空間、管委會使用空間、梯間）、梯間、停車空間、電信室、台電配電場所、垃圾冷藏室、水景機房、發電機室、防空避難兼停車空間、消防泵浦室、雨水、汙水機房、機械室、水箱等１６項,鋼筋混凝土造,110年7月23日,十五層,
RPXOMLNJRHGGFDH09DA,45,76.24,住家用,加強磚造,65年9月25日,四層,三層
RPQOMLRJRHGGFDH78DA,28,59.82,住家用,鋼筋混凝土造,82年12月30日,七層,七層 陽台 花台 雨遮
